nodes,degrees_nodes,degree_centrality,pagerank_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality
1389,46,0.011391778107974244,0.0001600235215287644,6.603502273966553e-06,0.3160613650594865,8.609655674748559e-07
1390,193,0.047795938583457154,0.0005404067445837945,2.329823242365355e-05,0.3197402803072294,4.9723836293144135e-05
1391,175,0.0433382862803368,0.0004950229194450298,2.1120405342901372e-05,0.3192852059777022,4.075767919789526e-05
1392,37,0.009162951956414065,0.00018924342364817897,1.4990275430776802e-06,0.31755268952500787,6.510512857691885e-06
1393,53,0.013125309559187715,0.0002048759391786356,7.497832730769493e-06,0.31675556950109823,1.7456768303120492e-05
1394,2,0.0004952947003467063,6.026784250834164e-05,1.0367729004634843e-06,0.3149765990639626,0.0
1395,2,0.0004952947003467063,4.816298486380282e-05,1.2417694781062708e-06,0.3149765990639626,0.0
1396,54,0.01337295690936107,0.00027602909409162686,1.6531381221458838e-06,0.31797779352704936,3.2205921924584923e-06
1397,16,0.00396235760277365,0.00011898391044628661,1.5625258970015843e-06,0.3175776641761699,2.379066323525453e-06
1398,44,0.010896483407627538,0.00016007603401582468,6.307767866199409e-06,0.3160118954452966,2.286263120773745e-06
1399,178,0.044081228330856856,0.0005031124896682368,2.214888158671962e-05,0.3193609617209744,4.6908498641589444e-05
1400,22,0.005448241703813769,0.00015656873532507047,1.6502242871016713e-06,0.3178776666929072,1.2862884993271184e-06
1401,12,0.0029717682020802376,7.708679764062911e-05,2.1943209969001354e-06,0.3152224824355972,6.210376612178064e-07
1402,74,0.01832590391282813,0.00022826102159848123,9.856235648590774e-06,0.31675556950109823,3.610791008760127e-06
1403,9,0.002228826151560178,0.0001489139795661473,1.0848655834971416e-06,0.3151486771247951,0.0
1404,50,0.012382367508667657,0.00023990674625078994,1.8291466625160788e-06,0.3161603507673035,4.802881922255639e-06
1405,50,0.012382367508667657,0.00027545826309948395,5.239434580014222e-06,0.3424936386768448,0.004097162971815614
1406,31,0.007677067855373947,0.00018330127673396487,1.4059330416966125e-06,0.3174029240685427,4.150290104144423e-06
1407,37,0.009162951956414065,0.00014757571069362783,4.87413530349747e-06,0.3163585083046067,5.296649298324141e-06
1408,34,0.008420009905894007,0.00022553134768097882,5.501764666966588e-06,0.3354099177672564,0.00011028999780352869
1409,106,0.02625061911837543,0.00033644334753068556,1.3722423252968914e-05,0.31755268952500787,2.8590000512074672e-05
1410,21,0.005200594353640416,0.00021314159307137228,1.2706482641667654e-06,0.3351315461864055,5.0830254792246105e-05
1411,10,0.0024764735017335313,7.866073842666864e-05,2.4454104538523163e-06,0.31537019681349576,1.5358298187227058e-06
1412,22,0.005448241703813769,0.0001649064346165598,1.3121369849288815e-06,0.31588828913400613,9.589950534692168e-06
1413,60,0.014858841010401188,0.00028685014873298974,1.6801709419933792e-06,0.3164080865068171,4.990951736222679e-06
1414,8,0.001981178801386825,7.104493677087686e-05,1.1141377304930834e-06,0.3151240830341814,3.1458667603304447e-09
1415,30,0.007429420505200594,0.00023524721783785505,1.3262189844990298e-06,0.3161355985281453,7.0568719534495055e-06
1416,111,0.0274888558692422,0.00032463879667558507,1.2895700068281443e-05,0.3182033096926714,1.6463093997905767e-05
1417,5,0.0012382367508667657,5.7033717420365974e-05,1.3843595649763665e-06,0.3150503237887181,1.8403320547933104e-07
1418,21,0.005200594353640416,0.00015434259180580469,1.4158377552464052e-06,0.3154441059292243,2.918299820622971e-06
1419,24,0.005943536404160475,0.00019387051413615895,3.015510209448469e-06,0.3417400135409614,0.0014287364963010384
1420,148,0.03665180782565626,0.0004405224865045448,1.980978992583819e-05,0.33870156014091596,0.006056580020060359
1421,24,0.005943536404160475,0.00023446195712175882,1.7289318361188709e-06,0.33521500913166197,6.390037866664365e-05
1422,14,0.003467062902426944,0.00011706838911806561,1.6582649572034166e-06,0.3163585083046067,2.6032346805504388e-06
1423,61,0.01510648836057454,0.00028929030841250006,1.8232444526347367e-06,0.31700423928403204,8.837339375597463e-06
1424,19,0.0047052996532937095,0.0001795848554481189,1.2357105979257097e-06,0.3153948293368742,3.6105562217849705e-06
1425,34,0.008420009905894007,0.00024581246908353247,5.5152430723004296e-06,0.3359400998336107,0.00013714586599355722
1426,64,0.0158494304110946,0.0003035548447277543,1.7322766567382842e-06,0.31650728954381563,5.345206682236507e-06
1427,66,0.016344725111441305,0.00038574622665970014,2.6172498528286944e-06,0.31953786499960435,5.065916270833906e-05
1428,29,0.007181773155027241,0.0002238966589684424,1.3691492826057836e-06,0.31675556950109823,1.1373416048168081e-05
1429,38,0.009410599306587419,0.00022266025103909076,1.6604964415279914e-06,0.3177275946179873,1.525040905191267e-05
1430,2,0.0004952947003467063,4.9378157214813366e-05,1.039892628837409e-06,0.3149765990639626,0.0
1431,220,0.05448241703813769,0.0006584499181463515,2.5127982548403575e-05,0.3204253293128075,0.00015418331946305362
1432,55,0.013620604259534423,0.0002651810762349895,1.62440631356666e-06,0.3162841701261064,3.725178435266551e-06
1433,23,0.005695889053987122,0.00022691733397418623,1.5408146914868853e-06,0.31549339792171266,1.089736597105427e-06
1434,15,0.003714710252600297,0.0001391489457888145,2.0665649219252644e-06,0.31564136637223483,2.2790605620999806e-06
1435,56,0.013868251609707775,0.0002734926831444298,4.819474204871092e-06,0.3188566013897663,9.29354014238371e-05
1436,30,0.007429420505200594,0.00020073952511839838,1.7349386193102882e-06,0.3164080865068171,1.3726487928510953e-05
1437,56,0.013868251609707775,0.00021650941244445525,8.209028103872074e-06,0.3164576802507837,2.1066116258501007e-05
1438,34,0.008420009905894007,0.00017593836133457028,1.40349144885879e-06,0.3157647794807632,4.5498322194211663e-07
1439,21,0.005200594353640416,9.15526272321288e-05,4.113252374016736e-06,0.3154441059292243,2.541975197216656e-08
1440,28,0.006934125804853888,0.0001661853277134118,3.28775228796032e-05,0.33355360978027426,9.599336201546555e-05
1441,16,0.00396235760277365,0.00016001493669689392,1.876381607579227e-06,0.3156660412757974,2.9150195289095903e-06
1442,5,0.0012382367508667657,7.935059728172506e-05,1.233257889733545e-06,0.3150503237887181,8.179253576859156e-08
1443,9,0.002228826151560178,0.00010130450016953489,1.0990639251179405e-06,0.3151486771247951,1.0920277245770887e-07
1444,32,0.0079247152055473,0.00021377988965611138,1.924420578338672e-06,0.31665621079046424,8.896946333386815e-06
1445,9,0.002228826151560178,0.00010672681509065626,1.758215227946211e-06,0.3157647794807632,2.8631876307180758e-06
1446,36,0.008915304606240713,0.0002329428370984378,5.562614233537247e-06,0.33538205980066443,6.608504907484536e-05
1447,142,0.03516592372461615,0.00042627966043836714,1.719196909722985e-05,0.31845425867507887,3.74032721118941e-05
1448,52,0.012877662209014363,0.000255980606484454,1.6782720903361665e-06,0.31680527224227206,1.0423442596457583e-05
1449,90,0.02228826151560178,0.00028802647504774716,1.1596626778014512e-05,0.3171536286522149,1.603488517618072e-05
1450,23,0.005695889053987122,0.00020499969727930096,2.1251552254784174e-06,0.3417110941863417,0.0006681437081602247
1451,31,0.007677067855373947,0.00016973926757076998,1.552756756593188e-06,0.3156907200375264,3.5060789725913964e-06
1452,34,0.008420009905894007,0.00027495959153848515,1.2922605396357808e-06,0.3157647794807632,1.6220083522389818e-06
1453,28,0.006934125804853888,0.00021321654511526278,1.76381267942568e-06,0.315616695325934,9.66661904068162e-06
1454,52,0.012877662209014363,0.00026498160540674564,1.6470794583256334e-06,0.3179277222265963,4.911343540654496e-06
1455,5,0.0012382367508667657,7.020761699132413e-05,1.1505552280010101e-06,0.31675556950109823,0.0
1456,132,0.03268945022288261,0.00037967590267153404,1.5157736750853202e-05,0.3182033096926714,1.6471979747154427e-05
1457,62,0.015354135710747894,0.0001977568697814901,7.464805417359873e-06,0.3164576802507837,1.832903015930472e-06
1458,33,0.008172362555720653,0.0001469291431392181,3.2835496323570946e-05,0.33352605930453455,0.00011557419901726228
1459,102,0.02526002971768202,0.00046934895243430126,2.1398391972493873e-06,0.31767760207694123,3.003256711079441e-05
1460,46,0.011391778107974244,0.00018115540090172177,7.233140640066031e-06,0.3166810446239511,2.6635632201680266e-05
1461,8,0.001981178801386825,9.009626562441192e-05,1.5470574768944662e-06,0.3158635794743429,1.033951687394813e-06
1462,84,0.020802377414561663,0.00038616558269873914,1.9202024569969064e-06,0.31700423928403204,7.977478858785828e-06
1463,10,0.0024764735017335313,6.789154841112184e-05,2.005543116471407e-06,0.31517327505463627,2.774478871955666e-07
1464,26,0.0064388311045071814,0.0001797833133859858,1.4566803278565109e-06,0.3174278751670466,3.1981004718767914e-06
1465,108,0.02674591381872214,0.00035714080659750747,0.006145520725146917,0.35461491174145954,0.024571838924158013
1466,1,0.00024764735017335313,4.2799006860415876e-05,1.0301327431977676e-06,0.31495203182279075,0.0
1467,124,0.03070827142149579,0.00037847895085241966,1.6355932859035893e-05,0.31847937534505877,5.166366181261396e-05
1468,31,0.007677067855373947,0.00025284586166991795,1.2670916778386544e-06,0.3156907200375264,5.810156947627685e-07
1469,57,0.014115898959881128,0.0004255371411186097,1.6774965339333141e-06,0.31680527224227206,3.5397982282062466e-05
1470,71,0.017582961862308073,0.0002426304174577409,9.983272154863647e-06,0.3166810446239511,9.064989552312526e-06
1471,169,0.04185240217929668,0.0005024648137424786,2.0105275597971837e-05,0.3191338022603335,5.392117361725396e-05
1472,90,0.02228826151560178,0.0005953205894621009,2.0154750953023132e-06,0.3176276252654763,7.853024667627917e-05
1473,54,0.01337295690936107,0.0003414903577136254,2.503102510093165e-06,0.31863015860490806,6.5415543535679e-05
1474,4,0.0009905894006934125,7.331853986341364e-05,1.0508384442883297e-06,0.31502574504602904,2.044813394214789e-08
1475,72,0.017830609212481426,0.0003418349531226573,1.954477964249288e-06,0.31875592042942846,4.5507151778222026e-05
1476,5,0.0012382367508667657,7.442828630617236e-05,1.080727367427969e-06,0.3153948293368742,3.9606530604914426e-07
1477,9,0.002228826151560178,0.00010535527075755696,1.6120369388521216e-06,0.315962441314554,3.65965094428863e-06
1478,17,0.004210004952947003,0.0001608060400591693,1.2194291437180746e-06,0.3153455681374463,6.144735746587268e-07
1479,84,0.020802377414561663,0.00038783638324085677,1.9512669681381336e-06,0.3175776641761699,1.589749181023586e-05
1480,93,0.02303120356612184,0.0003123949116971685,1.019465826137873e-05,0.31775259678942397,7.323442147969648e-05
1481,17,0.004210004952947003,0.00013212967759808038,1.201508345116654e-06,0.3153455681374463,1.157406935195379e-06
1482,49,0.012134720158494303,0.00034025667375277876,1.640877537126575e-06,0.3161355985281453,9.233606914023464e-06
1483,96,0.0237741456166419,0.0003013205649388051,4.943119987930848e-05,0.33493696084936964,0.0006302996573637761
1484,22,0.005448241703813769,0.00010418308630165754,3.1575695733614536e-06,0.31546875,1.2103302225012229e-06
1485,47,0.011639425458147598,0.00017266304685740116,3.553329744860626e-05,0.33443763458671527,0.000135460924988223
1486,5,0.0012382367508667657,9.278407722695115e-05,1.3366878025792114e-06,0.31537019681349576,0.0
1487,63,0.015601783060921248,0.0003546233358440138,3.923990061653391e-06,0.3198669201520912,7.742678026617276e-05
1488,135,0.033432392273402674,0.00039136234844271476,1.5708858417304056e-05,0.3182785528493734,2.2607483801743858e-05
1489,22,0.005448241703813769,0.00013852369379891655,1.260863428944897e-06,0.31546875,3.609527481250367e-07
1490,9,0.002228826151560178,8.698874540610197e-05,1.2844653450295713e-06,0.3171287206471374,2.333151371615494e-08
1491,125,0.03095591877166914,0.00035578110149049103,1.553752915521823e-05,0.31802788060171694,1.2316190268729051e-05
1492,13,0.0032194155522535907,0.00011775804481402484,1.4961312099245468e-06,0.31695447409733124,4.282528510810266e-06
1493,26,0.0064388311045071814,0.00021588731163516716,1.227853806520841e-06,0.3155673648015005,1.3714078835795964e-07
1494,26,0.0064388311045071814,0.00025810681022216,1.3126356406524848e-06,0.3352706741946197,9.769855680993426e-05
1495,67,0.01659237246161466,0.000330725730055036,1.7947559447913276e-06,0.31830364180986914,1.405836850577991e-05
1496,48,0.01188707280832095,0.00033142013215924207,1.7244711390724757e-06,0.31658173265386125,1.501247835524619e-05
1497,29,0.007181773155027241,0.00019180587093010744,2.3238624467690647e-06,0.31564136637223483,9.3910967333937e-06
1498,6,0.0014858841010401188,6.548027196780813e-05,1.5444044067579281e-06,0.3150749063670412,8.17738900537507e-08
1499,12,0.0029717682020802376,0.0001919889591215326,1.107790092207511e-06,0.3152224824355972,1.0194855351156593e-06
1500,29,0.007181773155027241,0.00021114165902444456,1.3570506296449608e-06,0.31564136637223483,3.1619653986409083e-06
1501,18,0.004457652303120356,0.00011053456613757114,2.436742262712017e-06,0.31537019681349576,2.1975283140546253e-06
1502,70,0.01733531451213472,0.00035373195483173536,1.7824806847920892e-06,0.31665621079046424,1.808997879913928e-05
1503,28,0.006934125804853888,0.00017166579640320398,1.3173389371622496e-06,0.315616695325934,1.586004130458917e-06
1504,58,0.014363546310054482,0.00038693639018717944,1.664682538552291e-06,0.3163585083046067,1.4044024525583031e-05
1505,59,0.014611193660227836,0.000532635013883581,2.490081597142421e-06,0.34275528393175453,0.0037819722655048024
1506,8,0.001981178801386825,7.977906909736112e-05,1.207503096988098e-06,0.31690472453304036,2.1101241018844212e-08
1507,37,0.009162951956414065,0.0002718353544271126,1.4508297747278467e-06,0.31630894563684786,8.346053500870403e-06
1508,33,0.008172362555720653,0.00017925718238083455,1.5018618635292234e-06,0.31745283018867926,2.517819971568448e-06
1509,131,0.03244180287270926,0.0003924403695921726,4.5685736360895505e-05,0.3367806505421184,0.0005079453349450896
1510,4,0.0009905894006934125,6.162951440367321e-05,1.0841105113346124e-06,0.31502574504602904,3.067220091322184e-08
1511,30,0.007429420505200594,0.000280177041603946,1.813334400341865e-06,0.33566084788029926,0.0001484778265841067
1512,34,0.008420009905894007,0.0002254328599735213,5.6613628545408295e-06,0.33582834331337325,5.3506347637872284e-05
1513,52,0.012877662209014363,0.00020478565874944665,3.497470311500187e-05,0.3345761869251802,0.00021425205954388882
1514,35,0.00866765725606736,0.00022583497311063413,2.0101784406241006e-06,0.31893215385830503,6.856042366171837e-06
1515,69,0.017087667161961365,0.00034197974151646977,1.8401162439094115e-06,0.3186804514245127,2.6401967232264693e-05
1516,159,0.03937592867756315,0.00043989313996829315,2.0504152432046927e-05,0.31888178156834873,1.6667350364547767e-05
1517,36,0.008915304606240713,0.0001337792551927398,5.202339493414045e-06,0.3158141717503519,6.057581919549093e-07
1518,14,0.003467062902426944,0.00013203159542543954,1.8362231222148123e-06,0.33493696084936964,0.00027542021623816286
1519,33,0.008172362555720653,0.00015385268257684975,4.043094475164089e-06,0.31660655480633526,1.978986468994807e-05
1520,117,0.028974739970282316,0.0003554824501987938,1.667926328827146e-05,0.317827626918536,1.946548463860089e-05
1521,6,0.0014858841010401188,6.89823996395412e-05,2.1221332902712376e-06,0.3150749063670412,0.0
1522,156,0.03863298662704309,0.0004465716394287559,4.73621246772276e-05,0.33694926568758343,0.0006306175250255831
1523,69,0.017087667161961365,0.000259228827761233,3.798533738311335e-05,0.334520752216055,0.00026361548465183085
1524,41,0.010153541357107478,0.0001436848041669419,5.390087064013878e-06,0.315937720053204,1.0501365399305038e-06
1525,57,0.014115898959881128,0.00036311461038932155,2.0388951971241013e-06,0.3163337250293772,1.5715461286111902e-05
1526,22,0.005448241703813769,0.0001578848652924045,1.4699967577938237e-06,0.3163585083046067,2.967966412234618e-06
1527,12,0.0029717682020802376,0.00010412011429160832,2.0629275272471936e-06,0.3155673648015005,3.1020005189879344e-06
1528,70,0.01733531451213472,0.0002434016559180252,8.668756093490239e-06,0.3178026129387691,5.452292417628804e-05
1529,42,0.010401188707280832,0.0002917728034028546,1.7311972487173846e-06,0.3176276252654763,3.570702999718954e-05
1530,105,0.026002971768202078,0.00029941800233098076,1.3625157838076796e-05,0.31752771880160413,5.115797437272772e-06
1531,22,0.005448241703813769,0.00018377224605434648,1.3635272941737593e-06,0.31546875,8.256065156923892e-06
1532,39,0.009658246656760773,0.00013963396220257191,5.293237934787547e-06,0.31588828913400613,8.076758992391745e-07
1533,35,0.00866765725606736,0.00027975704615902506,1.3113468148600083e-06,0.315962441314554,5.768072077808473e-06
1534,33,0.008172362555720653,0.00028565066829643184,4.633749330699543e-05,0.36460496613995486,0.005948477022332591
1535,64,0.0158494304110946,0.00021595458742265067,8.825901722335915e-06,0.31650728954381563,5.180208724435038e-06
1536,82,0.020307082714214955,0.000542753903692444,6.107922300564569e-06,0.33779488037476996,0.000679911372128997
1537,19,0.0047052996532937095,0.00016461822755475792,2.274620952839235e-06,0.33507592730893704,0.000457994687834057
1538,72,0.017830609212481426,0.00022930269179544604,8.519399550900475e-06,0.31670588235294117,7.68083687455508e-06
1539,79,0.0195641406636949,0.00024181614087968878,1.0960104121810417e-05,0.31687985560699994,3.592560292663256e-06
1540,69,0.017087667161961365,0.0003102409173424734,3.5855078034268806e-05,0.33510373443983404,0.00042207105788746375
1541,33,0.008172362555720653,0.00024203068570939867,1.3846735483051417e-06,0.3157400891391039,2.707646452915041e-06
1542,55,0.013620604259534423,0.000180707861887261,7.0269916637272444e-06,0.3162841701261064,2.615508429640703e-06
1543,33,0.008172362555720653,0.0002231178656099778,1.8414073209246397e-06,0.3182033096926714,1.2283842927863042e-05
1544,15,0.003714710252600297,0.00014401356261731945,1.8618184354279977e-06,0.3157647794807632,5.0341186064287145e-06
1545,43,0.010648836057454186,0.0003143039832511536,5.622114381616439e-06,0.33694926568758343,0.00020512911184814744
1546,3,0.0007429420505200594,6.927202262023893e-05,1.0439420569776397e-06,0.31500117013807627,0.0
1547,122,0.03021297672114908,0.0003450562122995889,1.534428731991385e-05,0.3179527559055118,8.878628935742613e-06
1548,38,0.009410599306587419,0.00030890514637232653,1.3586356680277558e-06,0.3163337250293772,9.373912513241837e-06
1549,49,0.012134720158494303,0.0003466820224195163,5.979982155687238e-06,0.33627581612258495,0.00024022687104327905
1550,38,0.009410599306587419,0.00019330017094741365,1.4474122066037546e-06,0.3158635794743429,7.86435165299526e-07
1551,171,0.04234769687964338,0.0004835813931717491,2.18274960030498e-05,0.3191842542091534,3.334369795309623e-05
1552,7,0.001733531451213472,9.570644825755664e-05,1.133992784310549e-06,0.3160118954452966,2.4967429702200807e-06
1553,37,0.009162951956414065,0.00023872887590293824,3.9378636481593755e-06,0.3355771628022937,0.0007549495758214158
1554,160,0.0396235760277365,0.0004594350663254522,2.1432463320594e-05,0.3189069657242142,3.228550071230128e-05
1555,35,0.00866765725606736,0.0003272882931408663,1.6861398319615804e-06,0.3359400998336107,0.0002744287965171806
1556,25,0.006191183754333828,0.00010619917152178413,3.297331869005501e-06,0.31554270532155976,9.378616957344035e-07
1557,151,0.037394749876176324,0.000435784986701601,1.8714420101520757e-05,0.3192094861660079,3.713451260765727e-05
1558,2,0.0004952947003467063,5.0756565791118173e-05,1.043105310489355e-06,0.3149765990639626,0.0
1559,186,0.04606240713224368,0.0005279078213323425,2.2600521815809106e-05,0.31956315289648624,5.323862515664463e-05
1560,1,0.00024764735017335313,4.2799006860415876e-05,1.0301327431930282e-06,0.31495203182279075,0.0
1561,25,0.006191183754333828,0.00018447147082512478,3.7206364782107536e-06,0.3162841701261064,1.4778797969010864e-05
1562,10,0.0024764735017335313,0.00012982184974030383,1.5673325232497624e-06,0.31517327505463627,1.2166639695577998e-06
1563,112,0.02773650321941555,0.0003369719814329472,1.681062228104379e-05,0.3177025963808025,1.545166251432006e-05
1564,16,0.00396235760277365,0.00015970596633550622,1.6894977546262424e-06,0.3156660412757974,2.864289239574449e-06
1565,44,0.010896483407627538,0.00027805859946722686,2.0701334017743256e-06,0.3183287347260544,6.712409345909979e-06
1566,20,0.004952947003467063,0.0001759718715489092,1.301891507853731e-06,0.31541946570848306,4.220359001412857e-06
1567,33,0.008172362555720653,0.0003037347833982801,1.6764011152831969e-06,0.33546564758660796,7.245038459500217e-05
1568,29,0.007181773155027241,0.0002361598767980163,1.253307422371827e-06,0.31564136637223483,1.7659097554481933e-07
1569,48,0.01188707280832095,0.0003019628852080535,2.0593644513746613e-06,0.31611085016439644,2.264888776010368e-05
1570,124,0.03070827142149579,0.0003721746523107684,1.680334177158765e-05,0.3180028350921405,2.0419470483422246e-05
1571,60,0.014858841010401188,0.00021428550525853088,6.895057942007397e-06,0.3164080865068171,9.232212134524723e-06
1572,43,0.010648836057454186,0.0001522005712866892,5.04083144361871e-06,0.31598716644494873,8.66399329727291e-07
1573,89,0.022040614165428428,0.0004151426565948405,2.026675871156599e-06,0.3177275946179873,2.785117104087605e-05
1574,67,0.01659237246161466,0.0004214808175930352,1.0384293382407646e-05,0.3375125376128385,0.00026589663408948123
1575,20,0.004952947003467063,0.00014119781769057605,1.4450070651905405e-06,0.31541946570848306,3.4626321013014565e-06
1576,66,0.016344725111441305,0.00031118602121374894,1.7373775661771773e-06,0.3169793547374205,1.0732156783186526e-05
1577,170,0.04210004952947003,0.0005301520358229054,0.007159287249148919,0.35718708536045995,0.03978470502937034
1578,36,0.008915304606240713,0.00018666170016259828,1.4378443138115314e-06,0.316383295463449,3.037330544447628e-06
1579,5,0.0012382367508667657,7.300972807338989e-05,1.0876633345057976e-06,0.3150503237887181,9.437600280991335e-09
1580,83,0.02055473006438831,0.00025464724539187326,1.0557856237348882e-05,0.3169793547374205,6.2374532363276884e-06
1581,1,0.00024764735017335313,4.2799006860415876e-05,1.030132743194187e-06,0.31495203182279075,0.0
1582,41,0.010153541357107478,0.00021824803313353882,1.5181550126545737e-06,0.31765261170547515,2.407808475144088e-06
1583,97,0.024021792966815253,0.00044501182119018273,2.0508545355718337e-06,0.31732809430255404,2.2751714958793608e-05
1584,211,0.05225359088657751,0.0006345434577260155,2.456755437189875e-05,0.3212921705919796,0.00026402558260508037
1585,20,0.004952947003467063,0.0001861776580996726,2.0133152132545286e-06,0.3157647794807632,5.752029824906248e-06
1586,3,0.0007429420505200594,9.037747858720843e-05,1.0430364803395122e-06,0.31500117013807627,0.0
1587,53,0.013125309559187715,0.00025422356180263895,1.6230074359437568e-06,0.3162346307463388,2.4912578167948647e-06
1588,23,0.005695889053987122,0.00022441978110836693,1.540486483614723e-06,0.3351871835311696,5.271747324338711e-05
1589,205,0.050767706785537395,0.0005697724164080938,2.4931069756157325e-05,0.3200443845605136,4.930301749291871e-05
1590,88,0.021792966815255076,0.00031040552046066,4.036758021921881e-05,0.3355771628022937,0.0003255140738507727
1591,95,0.02352649826646855,0.0004785797693930438,2.0365499954597234e-06,0.3172782273905869,5.921239678284538e-05
1592,25,0.006191183754333828,0.00014007958555887725,1.2947575904479593e-06,0.31554270532155976,2.493587169946313e-07
1593,32,0.0079247152055473,0.000301115031210909,1.6456950820406482e-06,0.33627581612258495,0.0005534173767156923
1594,16,0.00396235760277365,0.00012097622821603452,2.3592416240255495e-06,0.31546875,3.7261017568791272e-06
1595,39,0.009658246656760773,0.0002036272268073078,1.68368649385117e-06,0.31775259678942397,4.8429494109350805e-06
1596,77,0.01906884596334819,0.00035827256603478445,1.8615426772330372e-06,0.3168301294625343,9.99682360287146e-06
1597,112,0.02773650321941555,0.00032931561282799804,1.4160716310395073e-05,0.3177025963808025,1.3542739624407422e-05
1598,136,0.033680039623576026,0.00040289671070852206,1.5129162905555214e-05,0.3194114855244423,7.173764179975422e-05
1599,11,0.0027241208519068845,0.00011624170119823449,1.2298934454588065e-06,0.3151978768246039,1.1121129262717786e-06
1600,117,0.028974739970282316,0.0003478808526951376,1.3967241116193955e-05,0.3183538315988647,2.2637954536268058e-05
1601,32,0.0079247152055473,0.00025907316961384236,1.2759199858889834e-06,0.3157154026583268,5.728344646103298e-07
1602,12,0.0029717682020802376,0.00010328673715434203,1.2045357130785857e-06,0.3152224824355972,2.9570321250192725e-07
1603,145,0.0359088657751362,0.0004088053019908271,1.9156271526042367e-05,0.3185296205726907,1.4860760267954738e-05
1604,148,0.03665180782565626,0.00044651628284948926,1.727008732745064e-05,0.3197149643705463,9.650879358283614e-05
1605,90,0.02228826151560178,0.0002727684100648596,1.162619052315556e-05,0.3171536286522149,8.033695555146498e-06
1606,31,0.007677067855373947,0.00020239465678994096,1.8068354158738236e-06,0.31802788060171694,1.3975680382977095e-06
1607,5,0.0012382367508667657,9.711491284132364e-05,1.0583986727366406e-06,0.3150503237887181,2.044813394214789e-07
1608,117,0.028974739970282316,0.0003435584162970273,1.6043308032184983e-05,0.317827626918536,1.4018118617007108e-05
1609,92,0.022783556215948488,0.0002839569488157375,1.2113989158552605e-05,0.3177275946179873,1.4557013603703912e-05
1610,179,0.04432887568103021,0.0005003641267370858,2.0269231451552367e-05,0.3193862216246144,3.7894706051827186e-05
1611,72,0.017830609212481426,0.000338637189228026,1.910836781567386e-06,0.3184291459664064,2.999852732125631e-05
1612,190,0.0470529965329371,0.0005331174083343785,2.349268297832224e-05,0.32014588123364784,8.542058878706568e-05
1613,182,0.04507181773155027,0.0005114431612646903,2.2297561134354958e-05,0.3194620253164557,4.1041947465083036e-05
1614,71,0.017582961862308073,0.00022962268203824754,1.0346623868533164e-05,0.3171536286522149,1.8076714777023903e-05
1615,24,0.005943536404160475,0.00023308951910103152,1.5663321865205896e-06,0.31551804969526487,1.7460084430417434e-06
1616,50,0.012382367508667657,0.0003123993479299715,2.39738459763748e-06,0.3196896524424036,1.057197427395552e-05
1617,117,0.028974739970282316,0.0003416128046572596,4.3989118024955845e-05,0.33585627547201197,0.0004481197390596397
1618,24,0.005943536404160475,0.000125916055795899,7.584471308851014e-05,0.3349647449191207,0.00016296465008238924
1619,114,0.028231797919762255,0.00033229607414589677,1.33603137602567e-05,0.31775259678942397,1.0596382533974954e-05
1620,128,0.0316988608221892,0.00042609292737992935,1.376448765807437e-05,0.3196643445218493,0.00011738470254282394
1621,189,0.046805349182763745,0.0005402959111513511,5.0762777903460464e-05,0.3378796753409756,0.0008622883580861532
1622,177,0.043833580980683504,0.0005030088722789564,2.0886087544537137e-05,0.3198162521780453,8.608098515414191e-05
1623,100,0.024764735017335313,0.0002927779634578222,1.2274425839115021e-05,0.3174029240685427,6.644099895747333e-06
1624,35,0.00866765725606736,0.00026132701408991153,1.4410289169457073e-06,0.3157894736842105,4.756597072476507e-06
1625,25,0.006191183754333828,0.0001762873868477756,1.5647855551638418e-06,0.3173031588873173,6.970071593363506e-07
1626,37,0.009162951956414065,0.0002163602236197065,3.3123767060912165e-05,0.3336362885235066,0.0001286546757982767
1627,3,0.0007429420505200594,8.96247609969939e-05,1.0431622103701476e-06,0.31500117013807627,0.0
1628,82,0.020307082714214955,0.00038292989120884707,1.9117215564787164e-06,0.31752771880160413,1.906045718784137e-05
1629,22,0.005448241703813769,0.00018852416267779346,1.2260336711200924e-06,0.31546875,8.605809633783684e-07
1630,67,0.01659237246161466,0.000424956252227021,2.4388744798512807e-06,0.31857988165680473,6.311381105239135e-05
1631,9,0.002228826151560178,8.724299911348016e-05,1.273987619215779e-06,0.3170789163722026,1.363208929476526e-08
1632,79,0.0195641406636949,0.00024293056507277558,1.1012668268006149e-05,0.31687985560699994,6.288987254064617e-06
1633,23,0.005695889053987122,0.0001760240175888857,1.3172387516490576e-06,0.31549339792171266,1.8991953758816154e-06
1634,38,0.009410599306587419,0.00028028837768165224,1.4358781445909717e-06,0.3158635794743429,5.605238597516932e-06
1635,34,0.008420009905894007,0.00018070885278193333,1.4011296015839237e-06,0.3157647794807632,1.6298599667135157e-06
1636,77,0.01906884596334819,0.00035617840297531145,1.8899988145431794e-06,0.3168301294625343,1.012834580494729e-05
1637,99,0.02451708766716196,0.0003161807112001863,1.3692170608606122e-05,0.317852644836272,3.917608168160055e-05
1638,34,0.008420009905894007,0.00018316014383876965,1.4609381672676926e-06,0.3174777891343659,2.507749958497135e-06
1639,78,0.019316493313521546,0.00026363199495502474,1.097836450699094e-05,0.31732809430255404,2.3636323339615003e-05
